amurakami,0.20000000000000004,1.8264577066898346,0.15111838516093834,0.15320512820512819,0.14508108108108106,0.0,0.0,0.0,0.19148936170212766,0.33333333333333331,0.24324324324324323,0.23076923076923078,0.125,0.16216216216216217,0.33333333333333331,0.30769230769230771,0.32000000000000001,0.0,0.0,0.0
ckinoshita,0.21000000000000002,2.0310673946142197,0.16573856209150328,0.18372123985853964,0.17269711163153789,0.14999999999999999,0.13636363636363635,0.14285714285714282,0.28000000000000003,0.30434782608695654,0.29166666666666669,0.17647058823529413,0.15789473684210525,0.16666666666666669,0.22222222222222221,0.32000000000000001,0.26229508196721313,0.0,0.0,0.0
hkimpara,0.25,1.863925483226776,0.15560846560846561,0.19629629629629627,0.17263025737602006,0.0,0.0,0.0,0.34285714285714286,0.5,0.40677966101694918,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.25,0.29629629629629628,0.2711864406779661,0.0,0.0,0.0
htanaka,0.32999999999999996,1.8696909749507902,0.14309888947646748,0.22500000000000001,0.17361702127659573,0.0,0.0,0.0,0.0,0.0,0.0,0.36065573770491804,0.66666666666666663,0.46808510638297868,0.0,0.0,0.0,0.35483870967741937,0.45833333333333331,0.39999999999999997
hwada,0.30000000000000004,1.8817951768636703,0.15506756756756757,0.18498168498168499,0.14790075473403533,0.1875,0.11538461538461539,0.14285714285714285,0.0,0.0,0.0,0.33783783783783783,0.7142857142857143,0.4587155963302752,0.25,0.095238095238095233,0.13793103448275862,0.0,0.0,0.0
kfukunaga,0.29000000000000004,1.916694612503052,0.17889613068228694,0.22709030100334449,0.19497076023391813,0.35483870967741937,0.42307692307692307,0.38596491228070179,0.0,0.0,0.0,0.23529411764705882,0.17391304347826086,0.19999999999999998,0.0,0.0,0.0,0.30434782608695654,0.53846153846153844,0.3888888888888889
kharada,0.32999999999999996,2.2928618079423906,0.20143716577540111,0.2421996927803379,0.21712280701754388,0.43181818181818182,0.61290322580645162,0.50666666666666671,0.29411764705882354,0.23809523809523808,0.26315789473684209,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.35999999999999999,0.31578947368421051
khayashinuma,0.25000000000000006,1.8135055446624755,0.19846232199173378,0.2093695576454197,0.19392423506556583,0.30769230769230771,0.18181818181818182,0.22857142857142859,0.26470588235294118,0.40909090909090912,0.3214285714285714,0.18181818181818182,0.1111111111111111,0.13793103448275862,0.23809523809523808,0.34482758620689657,0.28169014084507038,0.0,0.0,0.0
nishida,0.27,1.8839712446928023,0.18996983408748114,0.2233809523809524,0.19234230445752734,0.33333333333333331,0.5,0.40000000000000002,0.25,0.095238095238095233,0.13793103448275862,0.30769230769230771,0.47999999999999998,0.37500000000000006,0.058823529411764705,0.041666666666666664,0.048780487804878044,0.0,0.0,0.0
robana,0.36,1.8604180735349654,0.21921768707482997,0.23857142857142857,0.22595499738356883,0.0,0.0,0.0,0.41666666666666669,0.40000000000000002,0.40816326530612251,0.38775510204081631,0.54285714285714282,0.45238095238095238,0.29166666666666669,0.25,0.26923076923076922,0.0,0.0,0.0
sarita,0.38,1.737765105366707,0.18956043956043955,0.19571150097465889,0.1745693191140279,0.0,0.0,0.0,0.25,0.052631578947368418,0.086956521739130432,0.42857142857142855,0.66666666666666663,0.52173913043478259,0.26923076923076922,0.25925925925925924,0.26415094339622641,0.0,0.0,0.0
skatsurada,0.4800000000000001,1.7152802062034602,0.16,0.20857142857142857,0.16728110599078341,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.90000000000000002,0.6428571428571429,0.29999999999999999,0.14285714285714285,0.19354838709677416,0.0,0.0,0.0
syokoyama,0.30999999999999994,1.864528605937958,0.22510265024262788,0.25571150097465883,0.23027469031340958,0.36842105263157893,0.46666666666666667,0.41176470588235292,0.25,0.25925925925925924,0.25454545454545452,0.34042553191489361,0.5,0.4050632911392405,0.16666666666666666,0.052631578947368418,0.080000000000000002,0.0,0.0,0.0
tishihara,0.21999999999999997,2.307175057530403,0.18185821347111669,0.20493779904306217,0.18938636749957505,0.090909090909090912,0.052631578947368418,0.066666666666666666,0.17142857142857143,0.23999999999999999,0.19999999999999998,0.3888888888888889,0.36842105263157893,0.37837837837837834,0.25806451612903225,0.36363636363636365,0.30188679245283018,0.0,0.0,0.0
ttamaki,0.36,1.9628145277500153,0.11568627450980391,0.16961722488038275,0.12452713178294575,0.0,0.0,0.0,0.16666666666666666,0.052631578947368418,0.080000000000000002,0.41176470588235292,0.79545454545454541,0.54263565891472876,0.0,0.0,0.0,0.0,0.0,0.0
ykohri,0.42000000000000004,1.6110004198551178,0.24662234042553194,0.27867599067599069,0.26036020283266303,0.0,0.0,0.0,0.34375,0.44,0.38596491228070179,0.48936170212765956,0.58974358974358976,0.53488372093023251,0.40000000000000002,0.36363636363636365,0.38095238095238099,0.0,0.0,0.0
yokada,0.41000000000000003,1.5854284286499025,0.25007215007215006,0.28008833271991163,0.25540969540969538,0.55555555555555558,0.52631578947368418,0.54054054054054046,0.2857142857142857,0.18181818181818182,0.22222222222222221,0.40909090909090912,0.69230769230769229,0.51428571428571423,0.0,0.0,0.0,0.0,0.0,0.0
ysakaguchi,0.16999999999999998,1.870362206697464,0.14909909909909907,0.15628554452083865,0.15002964581057884,0.16216216216216217,0.21428571428571427,0.1846153846153846,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.25,0.22222222222222221,0.23529411764705882,0.0,0.0,0.0,0.16666666666666666,0.22727272727272727,0.19230769230769229
